t (s),V (mV);;;
111.078,13.3515;;;#вхякн!
112.083,13.3277;;;#вхякн!
113.079,13.2789;;;#вхякн!
114.079,13.2689;;;#вхякн!
115.079,13.2096;;;#вхякн!
116.079,13.1983;;;#вхякн!
117.079,13.1789;;;#вхякн!
118.078,13.1616;;;#вхякн!
119.078,13.1429;;;#вхякн!
120.078,13.1277;;13,13;2,574899688
121.078,13.0843;;;#вхякн!
122.079,13.0524;;;#вхякн!
123.079,12.9658;;;#вхякн!
124.08,12.9322;;;#вхякн!
125.079,12.9358;;;#вхякн!
126.078,12.9004;;;#вхякн!
127.08,12.932;;;#вхякн!
128.079,12.9005;;;#вхякн!
129.079,12.885;;;#вхякн!
130.079,12.8416;;;#вхякн!
131.079,12.8197;;;#вхякн!
132.079,12.8027;;;#вхякн!
133.078,12.7633;;;#вхякн!
134.079,12.6867;;;#вхякн!
135.079,12.7112;;;#вхякн!
136.079,12.6941;;;#вхякн!
137.078,12.6054;;;#вхякн!
138.079,12.579;;;#вхякн!
139.079,12.5395;;;#вхякн!
140.078,12.6055;;;#вхякн!
141.079,12.565;;;#вхякн!
142.079,12.5154;;;#вхякн!
143.079,12.4443;;;#вхякн!
144.078,12.4995;;;#вхякн!
145.078,12.4618;;;#вхякн!
146.079,12.4354;;;#вхякн!
147.079,12.3856;;;#вхякн!
148.084,12.4356;;;#вхякн!
149.079,12.38;;;#вхякн!
150.078,12.3354;;12,34;2,512846018
151.079,12.3376;;;#вхякн!
152.078,12.274;;;#вхякн!
153.079,12.2057;;;#вхякн!
154.079,12.1868;;;#вхякн!
155.079,12.1587;;;#вхякн!
156.079,12.1328;;;#вхякн!
157.079,12.1087;;;#вхякн!
158.079,12.0931;;;#вхякн!
159.079,12.0686;;;#вхякн!
160.084,12.0475;;;#вхякн!
161.079,12.0112;;;#вхякн!
162.079,11.995;;;#вхякн!
163.079,11.9843;;;#вхякн!
164.079,11.952;;;#вхякн!
165.079,11.9275;;;#вхякн!
166.078,11.9097;;;#вхякн!
167.079,11.8849;;;#вхякн!
168.078,11.8659;;;#вхякн!
169.079,11.8328;;;#вхякн!
170.079,11.8083;;11,8;2,468099531
171.079,11.7935;;;#вхякн!
172.079,11.7526;;;#вхякн!
173.079,11.7372;;;#вхякн!
174.078,11.7172;;;#вхякн!
175.079,11.6857;;;#вхякн!
176.078,11.6827;;;#вхякн!
177.079,11.6791;;;#вхякн!
178.079,11.6414;;;#вхякн!
179.079,11.6095;;;#вхякн!
180.079,11.5706;;;#вхякн!
181.078,11.5736;;;#вхякн!
182.079,11.6145;;;#вхякн!
183.079,11.582;;;#вхякн!
184.078,11.5641;;;#вхякн!
185.078,11.5414;;;#вхякн!
186.079,11.4858;;;#вхякн!
187.079,11.4726;;;#вхякн!
188.079,11.4715;;;#вхякн!
189.078,11.4244;;;#вхякн!
190.078,11.4044;;11,4;2,433613355
191.079,11.4043;;;#вхякн!
192.079,11.4022;;;#вхякн!
193.079,11.3721;;;#вхякн!
194.079,11.3655;;;#вхякн!
195.079,11.3709;;;#вхякн!
196.079,11.3226;;;#вхякн!
197.078,11.2843;;;#вхякн!
198.079,11.2733;;;#вхякн!
199.079,11.2345;;;#вхякн!
200.079,11.2234;;;#вхякн!
201.079,11.2106;;;#вхякн!
202.083,11.1796;;;#вхякн!
203.078,11.1406;;;#вхякн!
204.079,11.136;;;#вхякн!
205.079,11.0936;;;#вхякн!
206.079,11.0903;;;#вхякн!
207.078,11.0797;;;#вхякн!
208.079,11.0461;;;#вхякн!
209.078,11.0366;;;#вхякн!
210.078,10.993;;10,93;2,391511302
211.079,11.0399;;;#вхякн!
212.078,10.9501;;;#вхякн!
213.079,10.9369;;;#вхякн!
214.079,10.9328;;;#вхякн!
215.079,10.9117;;;#вхякн!
216.079,10.8826;;;#вхякн!
217.079,10.8479;;;#вхякн!
218.079,10.8263;;;#вхякн!
219.079,10.7993;;;#вхякн!
220.079,10.7961;;;#вхякн!
221.079,10.79;;;#вхякн!
222.079,10.7813;;;#вхякн!
223.079,10.7573;;;#вхякн!
224.078,10.7185;;;#вхякн!
225.079,10.7056;;;#вхякн!
226.079,10.6759;;;#вхякн!
227.079,10.6497;;;#вхякн!
228.078,10.6424;;;#вхякн!
229.079,10.6589;;;#вхякн!
230.078,10.6438;;10,64;2,364620484
231.079,10.6279;;;#вхякн!
232.078,10.533;;;#вхякн!
233.078,10.5399;;;#вхякн!
234.077,10.5005;;;#вхякн!
235.078,10.4971;;;#вхякн!
236.078,10.4569;;;#вхякн!
237.078,10.4569;;;#вхякн!
238.077,10.4293;;;#вхякн!
239.078,10.399;;;#вхякн!
240.077,10.3735;;;#вхякн!
241.078,10.3617;;;#вхякн!
242.078,10.3398;;;#вхякн!
243.078,10.3093;;;#вхякн!
244.078,10.297;;;#вхякн!
245.077,10.287;;;#вхякн!
246.077,10.2646;;;#вхякн!
247.078,10.2297;;;#вхякн!
248.078,10.2264;;;#вхякн!
249.077,10.1918;;;#вхякн!
250.078,10.1934;;10,19;2,321406847
251.078,10.1616;;;#вхякн!
252.077,10.1646;;;#вхякн!
253.077,10.1212;;;#вхякн!
254.077,10.1106;;;#вхякн!
255.077,10.0597;;;#вхякн!
256.077,10.0802;;;#вхякн!
257.078,10.0532;;;#вхякн!
258.078,10.0517;;;#вхякн!
259.078,10.0439;;;#вхякн!
260.077,10.0081;;;#вхякн!
261.079,9.9999;;;#вхякн!
262.084,9.9611;;;#вхякн!
263.079,9.9285;;;#вхякн!
264.079,9.9366;;;#вхякн!
265.079,9.9261;;;#вхякн!
266.079,9.8922;;;#вхякн!
267.078,9.9395;;;#вхякн!
268.079,9.8348;;;#вхякн!
269.079,9.8363;;;#вхякн!
270.079,9.8386;;9,84;2,286455711
271.078,9.779;;;#вхякн!
272.078,9.7561;;;#вхякн!
273.078,9.7404;;;#вхякн!
274.078,9.7449;;;#вхякн!
275.079,9.7262;;;#вхякн!
276.078,9.727;;;#вхякн!
277.079,9.6775;;;#вхякн!
278.078,9.6638;;;#вхякн!
279.078,9.6558;;;#вхякн!
280.083,9.6308;;;#вхякн!
281.079,9.6426;;;#вхякн!
282.079,9.67;;;#вхякн!
283.079,9.6056;;;#вхякн!
284.078,9.5612;;;#вхякн!
285.078,9.5409;;;#вхякн!
286.078,9.5388;;;#вхякн!
287.079,9.5168;;;#вхякн!
288.079,9.4664;;;#вхякн!
289.078,9.4767;;;#вхякн!
290.079,9.4455;;9,45;2,246014742
291.079,9.4208;;;#вхякн!
292.079,9.3938;;;#вхякн!
293.079,9.3852;;;#вхякн!
294.079,9.3711;;;#вхякн!
295.079,9.3576;;;#вхякн!
296.079,9.3179;;;#вхякн!
297.079,9.3195;;;#вхякн!
298.079,9.3039;;;#вхякн!
299.078,9.3021;;;#вхякн!
300.078,9.2635;;;#вхякн!
301.078,9.2439;;;#вхякн!
302.079,9.21;;;#вхякн!
303.079,9.1732;;;#вхякн!
304.079,9.2015;;;#вхякн!
305.079,9.1659;;;#вхякн!
306.079,9.1878;;;#вхякн!
307.078,9.1224;;;#вхякн!
308.079,9.1025;;;#вхякн!
309.079,9.0948;;;#вхякн!
310.079,9.0678;;9,07;2,204972264
311.079,9.0453;;;#вхякн!
312.079,9.0238;;;#вхякн!
313.079,8.9987;;;#вхякн!
314.078,9.0247;;;#вхякн!
315.078,9.04;;;#вхякн!
316.078,8.9932;;;#вхякн!
317.078,8.9598;;;#вхякн!
318.079,8.9805;;;#вхякн!
319.079,8.9431;;;#вхякн!
320.079,8.9339;;;#вхякн!
321.079,8.9156;;;#вхякн!
322.078,8.8829;;;#вхякн!
323.078,8.8598;;;#вхякн!
324.079,8.8294;;;#вхякн!
325.079,8.8294;;;#вхякн!
326.078,8.8151;;;#вхякн!
327.079,8.7919;;;#вхякн!
328.083,8.7976;;;#вхякн!
329.078,8.7687;;;#вхякн!
330.079,8.7714;;8,77;2,171336806
331.079,8.7571;;;#вхякн!
332.079,8.7122;;;#вхякн!
333.079,8.7264;;;#вхякн!
334.079,8.6543;;;#вхякн!
335.079,8.6851;;;#вхякн!
336.078,8.6535;;;#вхякн!
337.079,8.6546;;;#вхякн!
338.079,8.6027;;;#вхякн!
339.078,8.5926;;;#вхякн!
340.078,8.6093;;;#вхякн!
341.078,8.5864;;;#вхякн!
342.078,8.5628;;;#вхякн!
343.079,8.5334;;;#вхякн!
344.079,8.5256;;;#вхякн!
345.079,8.5043;;;#вхякн!
346.083,8.4968;;;#вхякн!
347.078,8.4859;;;#вхякн!
348.078,8.4591;;;#вхякн!
349.078,8.4611;;;#вхякн!
350.078,8.4417;;8,44;2,132982309
351.082,8.4173;;;#вхякн!
352.078,8.4089;;;#вхякн!
353.079,8.3921;;;#вхякн!
354.079,8.3786;;;#вхякн!
355.079,8.378;;;#вхякн!
356.079,8.3241;;;#вхякн!
357.078,8.3374;;;#вхякн!
358.079,8.3189;;;#вхякн!
359.079,8.2766;;;#вхякн!
360.078,8.2822;;;#вхякн!
361.079,8.2988;;;#вхякн!
362.079,8.2644;;;#вхякн!
363.079,8.2425;;;#вхякн!
364.083,8.2265;;;#вхякн!
365.078,8.2271;;;#вхякн!
366.078,8.2017;;;#вхякн!
367.079,8.1718;;;#вхякн!
368.079,8.157;;;#вхякн!
369.079,8.123;;;#вхякн!
370.08,8.1325;;8,13;2,095560924
371.079,8.0924;;;
372.079,8.0921;;;
373.078,8.0727;;;
374.079,8.0604;;;
375.078,8.0496;;;
376.079,8.026;;;
377.078,8.0366;;;
378.079,8.0249;;;
