t (s),V (mV);;;
109.821,13.1374;;;#вхякн!
110.825,13.1364;;;#вхякн!
111.82,13.078;;;#вхякн!
112.821,13.0934;;;#вхякн!
113.821,13.0588;;;#вхякн!
114.821,13.0422;;;#вхякн!
115.821,13.0226;;;#вхякн!
116.825,13.0085;;;#вхякн!
117.82,12.9839;;;#вхякн!
118.82,12.9747;;;#вхякн!
119.821,12.9367;;12,93;2,559550193
120.821,12.8988;;;#вхякн!
121.821,12.8707;;;#вхякн!
122.821,12.8561;;;#вхякн!
123.821,12.8077;;;#вхякн!
124.821,12.8102;;;#вхякн!
125.821,12.7794;;;#вхякн!
126.821,12.7972;;;#вхякн!
127.821,12.7726;;;#вхякн!
128.821,12.7697;;;#вхякн!
129.821,12.747;;;#вхякн!
130.821,12.7166;;;#вхякн!
131.821,12.7016;;;#вхякн!
132.821,12.7184;;;#вхякн!
133.821,12.6654;;;#вхякн!
134.825,12.643;;;#вхякн!
135.82,12.6487;;;#вхякн!
136.82,12.6175;;;#вхякн!
137.821,12.5993;;;#вхякн!
138.821,12.6341;;;#вхякн!
139.821,12.6089;;;#вхякн!
140.821,12.5584;;;#вхякн!
141.821,12.5319;;;#вхякн!
142.82,12.5084;;;#вхякн!
143.821,12.491;;;#вхякн!
144.821,12.4872;;;#вхякн!
145.821,12.4939;;;#вхякн!
146.821,12.4859;;;#вхякн!
147.821,12.4242;;;#вхякн!
148.82,12.413;;;#вхякн!
149.82,12.3875;;12,38;2,516082267
150.82,12.3479;;;#вхякн!
151.821,12.3524;;;#вхякн!
152.821,12.323;;;#вхякн!
153.821,12.3107;;;#вхякн!
154.821,12.2897;;;#вхякн!
155.821,12.2834;;;#вхякн!
156.82,12.2876;;;#вхякн!
157.82,12.2748;;;#вхякн!
158.821,12.2214;;;#вхякн!
159.821,12.2324;;;#вхякн!
160.82,12.1651;;;#вхякн!
161.82,12.1705;;;#вхякн!
162.821,12.1495;;;#вхякн!
163.821,12.1118;;;#вхякн!
164.821,12.1228;;;#вхякн!
165.821,12.1368;;;#вхякн!
166.821,12.1235;;;#вхякн!
167.82,12.1035;;;#вхякн!
168.82,12.0837;;;#вхякн!
169.821,12.0647;;12,06;2,489894191
170.82,11.991;;;#вхякн!
171.821,12.0095;;;#вхякн!
172.821,11.973;;;#вхякн!
173.82,11.9927;;;#вхякн!
174.82,11.945;;;#вхякн!
175.821,11.9514;;;#вхякн!
176.82,11.9111;;;#вхякн!
177.82,11.9205;;;#вхякн!
178.821,11.9249;;;#вхякн!
179.821,11.9015;;;#вхякн!
180.821,11.8633;;;#вхякн!
181.82,11.8411;;;#вхякн!
182.821,11.8409;;;#вхякн!
183.821,11.815;;;#вхякн!
184.821,11.7881;;;#вхякн!
185.821,11.7945;;;#вхякн!
186.82,11.7378;;;#вхякн!
187.821,11.7499;;;#вхякн!
188.821,11.7404;;;#вхякн!
189.821,11.7314;;11,73;2,462149663
190.82,11.7072;;;#вхякн!
191.82,11.6743;;;#вхякн!
192.821,11.676;;;#вхякн!
193.82,11.6565;;;#вхякн!
194.821,11.6595;;;#вхякн!
195.821,11.6151;;;#вхякн!
196.821,11.557;;;#вхякн!
197.82,11.6223;;;#вхякн!
198.82,11.5942;;;#вхякн!
199.821,11.5614;;;#вхякн!
200.821,11.5342;;;#вхякн!
201.821,11.5145;;;#вхякн!
202.821,11.4929;;;#вхякн!
203.821,11.4832;;;#вхякн!
204.821,11.4528;;;#вхякн!
205.821,11.4211;;;#вхякн!
206.826,11.4013;;;#вхякн!
207.821,11.3938;;;#вхякн!
208.821,11.3743;;;#вхякн!
209.82,11.3686;;11,37;2,430978308
210.821,11.3251;;;#вхякн!
211.821,11.3237;;;#вхякн!
212.821,11.2838;;;#вхякн!
213.821,11.2879;;;#вхякн!
214.82,11.3298;;;#вхякн!
215.821,11.3046;;;#вхякн!
216.821,11.2389;;;#вхякн!
217.821,11.2276;;;#вхякн!
218.82,11.2268;;;#вхякн!
219.82,11.1814;;;#вхякн!
220.821,11.177;;;#вхякн!
221.821,11.1597;;;#вхякн!
222.821,11.1624;;;#вхякн!
223.82,11.1663;;;#вхякн!
224.82,11.1381;;;#вхякн!
225.821,11.1179;;;#вхякн!
226.821,11.1164;;;#вхякн!
227.821,11.0918;;;#вхякн!
228.821,11.0913;;;#вхякн!
229.821,11.0343;;11,03;2,400618833
230.82,11.0335;;;#вхякн!
231.82,11.008;;;#вхякн!
232.821,11.0015;;;#вхякн!
233.821,10.9809;;;#вхякн!
234.821,10.9729;;;#вхякн!
235.821,10.9568;;;#вхякн!
236.821,10.9574;;;#вхякн!
237.82,10.9254;;;#вхякн!
238.821,10.9154;;;#вхякн!
239.821,10.9302;;;#вхякн!
240.821,10.8989;;;#вхякн!
241.821,10.8809;;;#вхякн!
242.82,10.9075;;;#вхякн!
243.82,10.8893;;;#вхякн!
244.821,10.8278;;;#вхякн!
245.82,10.8305;;;#вхякн!
246.82,10.8343;;;#вхякн!
247.821,10.8063;;;#вхякн!
248.821,10.7764;;;#вхякн!
249.82,10.7761;;10,77;2,376764491
250.82,10.7513;;;#вхякн!
251.82,10.6881;;;#вхякн!
252.821,10.6757;;;#вхякн!
253.821,10.6746;;;#вхякн!
254.821,10.6724;;;#вхякн!
255.82,10.6485;;;#вхякн!
256.82,10.6268;;;#вхякн!
257.82,10.6004;;;#вхякн!
258.819,10.5932;;;#вхякн!
259.819,10.5751;;;#вхякн!
260.819,10.5636;;;#вхякн!
261.819,10.5653;;;#вхякн!
262.819,10.5488;;;#вхякн!
263.819,10.5157;;;#вхякн!
264.819,10.5331;;;#вхякн!
265.82,10.5088;;;#вхякн!
266.82,10.4923;;;#вхякн!
267.82,10.4404;;;#вхякн!
268.82,10.442;;;#вхякн!
269.82,10.4261;;10,42;2,343727036
270.82,10.4114;;;#вхякн!
271.819,10.4107;;;#вхякн!
272.82,10.3582;;;#вхякн!
273.82,10.327;;;#вхякн!
274.819,10.3462;;;#вхякн!
275.819,10.3355;;;#вхякн!
276.819,10.3143;;;#вхякн!
277.82,10.3046;;;#вхякн!
278.824,10.3062;;;#вхякн!
279.82,10.2516;;;#вхякн!
280.82,10.2649;;;#вхякн!
281.82,10.2426;;;#вхякн!
282.82,10.2338;;;#вхякн!
283.82,10.2677;;;#вхякн!
284.82,10.2499;;;#вхякн!
285.82,10.2437;;;#вхякн!
286.819,10.2225;;;#вхякн!
287.82,10.2026;;;#вхякн!
288.82,10.1647;;;#вхякн!
289.82,10.1587;;10,16;2,318458442
290.819,10.1261;;;#вхякн!
291.819,10.1612;;;#вхякн!
292.82,10.1457;;;#вхякн!
293.82,10.0724;;;#вхякн!
294.819,10.0576;;;#вхякн!
295.82,10.052;;;#вхякн!
296.82,10.0665;;;#вхякн!
297.82,10.0519;;;#вхякн!
298.82,10.0598;;;#вхякн!
299.82,10.0443;;;#вхякн!
300.82,10.0105;;;#вхякн!
301.82,10.0141;;;#вхякн!
302.825,9.9879;;;#вхякн!
303.82,9.9664;;;#вхякн!
304.82,9.9629;;;#вхякн!
305.822,9.9436;;;#вхякн!
306.821,9.8974;;;#вхякн!
307.82,9.8978;;;#вхякн!
308.821,9.8676;;;#вхякн!
309.82,9.873;;9,87;2,289499853
310.821,9.8722;;;#вхякн!
311.821,9.8502;;;#вхякн!
312.82,9.8418;;;#вхякн!
313.821,9.8219;;;#вхякн!
314.821,9.8153;;;#вхякн!
315.821,9.7873;;;#вхякн!
316.82,9.791;;;#вхякн!
317.821,9.7524;;;#вхякн!
318.821,9.7502;;;#вхякн!
319.821,9.7353;;;#вхякн!
320.82,9.7128;;;#вхякн!
321.82,9.7052;;;#вхякн!
322.821,9.6954;;;#вхякн!
323.821,9.6927;;;#вхякн!
324.82,9.6832;;;#вхякн!
325.821,9.6689;;;#вхякн!
326.822,9.6352;;;#вхякн!
327.821,9.6321;;;#вхякн!
328.82,9.6311;;;#вхякн!
329.821,9.6136;;9,61;2,262804223
330.821,9.5821;;;#вхякн!
331.82,9.5769;;;#вхякн!
332.821,9.5627;;;#вхякн!
333.821,9.5558;;;#вхякн!
334.82,9.5184;;;#вхякн!
335.821,9.4975;;;#вхякн!
336.821,9.5014;;;#вхякн!
337.821,9.503;;;#вхякн!
338.82,9.4782;;;#вхякн!
339.821,9.4557;;;#вхякн!
340.82,9.4473;;;#вхякн!
341.82,9.4223;;;#вхякн!
342.821,9.405;;;#вхякн!
343.821,9.3954;;;#вхякн!
344.82,9.4;;;#вхякн!
345.82,9.3831;;;#вхякн!
346.821,9.3415;;;#вхякн!
347.821,9.3546;;;#вхякн!
348.821,9.3419;;;#вхякн!
349.821,9.3323;;9,33;2,233235015
350.821,9.3215;;;#вхякн!
351.82,9.3079;;;#вхякн!
352.82,9.2589;;;#вхякн!
353.82,9.2585;;;#вхякн!
354.821,9.2549;;;#вхякн!
355.821,9.24;;;#вхякн!
356.821,9.2261;;;#вхякн!
357.821,9.2181;;;#вхякн!
358.821,9.2074;;;#вхякн!
359.821,9.1782;;;#вхякн!
360.82,9.1552;;;#вхякн!
361.82,9.1645;;;#вхякн!
362.821,9.1425;;;#вхякн!
363.82,9.1384;;;#вхякн!
364.821,9.1175;;;#вхякн!
365.821,9.0421;;;#вхякн!
366.821,9.0319;;;#вхякн!
367.82,9.0219;;;#вхякн!
368.82,9.0208;;;#вхякн!
369.821,9.061;;9,06;2,20386912
370.82,9.0505;;;#вхякн!
371.821,9.0255;;;#вхякн!
372.821,8.9935;;;#вхякн!
373.821,8.947;;;#вхякн!
374.821,8.9567;;;#вхякн!
375.821,8.9803;;;#вхякн!
376.82,8.9725;;;#вхякн!
377.821,8.956;;;#вхякн!
378.821,8.9476;;;#вхякн!
379.82,8.9296;;;#вхякн!
380.821,8.9144;;;#вхякн!
381.821,8.904;;;#вхякн!
382.82,8.892;;;#вхякн!
383.821,8.8865;;;#вхякн!
384.821,8.8964;;;#вхякн!
385.821,8.9112;;;#вхякн!
386.825,8.893;;;#вхякн!
387.82,8.8703;;;#вхякн!
388.82,8.8466;;;#вхякн!
389.82,8.8225;;8,822;2,177248602
390.821,8.8598;;;#вхякн!
391.82,8.808;;;#вхякн!
392.82,8.8228;;;#вхякн!
393.821,8.79;;;#вхякн!
394.821,8.7987;;;#вхякн!
395.821,8.7833;;;#вхякн!
396.821,8.7341;;;#вхякн!
397.821,8.7374;;;#вхякн!
398.82,8.7325;;;#вхякн!
399.821,8.7302;;;#вхякн!
400.821,8.7241;;;#вхякн!
401.821,8.7317;;;#вхякн!
402.82,8.6873;;;#вхякн!
403.82,8.673;;;#вхякн!
404.821,8.6983;;;#вхякн!
405.82,8.6755;;;#вхякн!
406.821,8.6605;;;#вхякн!
407.821,8.635;;;#вхякн!
408.821,8.6137;;;#вхякн!
409.82,8.6154;;8,62;2,154085085
410.82,8.6024;;;#вхякн!
411.821,8.5988;;;#вхякн!
412.821,8.5752;;;#вхякн!
413.821,8.5572;;;#вхякн!
414.821,8.5359;;;#вхякн!
415.821,8.5257;;;#вхякн!
416.82,8.5108;;;#вхякн!
417.82,8.5081;;;#вхякн!
418.821,8.4967;;;#вхякн!
419.821,8.4844;;;#вхякн!
420.821,8.4586;;;#вхякн!
421.821,8.456;;;#вхякн!
422.821,8.4415;;;#вхякн!
423.821,8.4415;;;#вхякн!
424.82,8.4141;;;#вхякн!
425.822,8.4034;;;#вхякн!
426.82,8.4136;;;#вхякн!
427.821,8.43;;;#вхякн!
428.826,8.377;;;#вхякн!
429.821,8.3667;;8,34;2,121063216
430.821,8.3538;;;#вхякн!
431.821,8.3967;;;#вхякн!
432.82,8.3786;;;#вхякн!
433.821,8.3495;;;#вхякн!
434.82,8.3489;;;#вхякн!
435.82,8.3161;;;#вхякн!
436.821,8.3287;;;#вхякн!
437.82,8.299;;;#вхякн!
438.821,8.3117;;;#вхякн!
439.821,8.2945;;;#вхякн!
440.821,8.2123;;;#вхякн!
441.821,8.2313;;;#вхякн!
442.821,8.2163;;;#вхякн!
443.821,8.2233;;;#вхякн!
444.821,8.2203;;;#вхякн!
445.821,8.1903;;;#вхякн!
446.821,8.1737;;;#вхякн!
447.82,8.1792;;;#вхякн!
448.821,8.1661;;;#вхякн!
449.821,8.1528;;8,15;2,098017927
450.821,8.1317;;;
451.82,8.1004;;;
452.821,8.0924;;;
453.82,8.1196;;;
454.82,8.1025;;;
455.821,8.0861;;;
456.821,8.0693;;;
457.82,8.0723;;;
458.821,8.0326;;;
459.821,8.048;;;
460.821,7.9836;;;
461.82,8.0025;;;
462.821,7.9896;;;
463.821,8.0054;;;
464.82,7.9832;;;
465.82,7.9509;;;
466.821,7.9444;;;
467.821,7.9217;;;
