t (s),V (mV);;;;;;;;;;;;;;
482.016,8.4746;;;#вхякн!;;;;;;;;;;;
483.015,8.4569;;;#вхякн!;;;;;;;;;;;
484.015,8.4479;;;#вхякн!;;;;;;;;;;;
485.016,8.4371;;;#вхякн!;;;;;;;;;;;
486.015,8.4618;;;#вхякн!;;;;;;;;;;;
487.016,8.4465;;;#вхякн!;;;;;;;;;;;
488.016,8.4271;;;#вхякн!;;;;;;;;;;;
489.016,8.3966;;;#вхякн!;;;;;;;;;;;
490.016,8.406;;8,4;2,128231706;490;;;;;;;;;;
491.015,8.401;;;#вхякн!;;;;;;;;;;;
492.015,8.3771;;;#вхякн!;;;;;;;;;;;
493.016,8.3719;;;#вхякн!;;;;;;;;;;;
494.016,8.3649;;;#вхякн!;;;;;;;20;;;;
495.015,8.346;;;#вхякн!;;;;;;;;;;;
496.015,8.3553;;;#вхякн!;;;;;;;;;;;
497.016,8.3195;;;#вхякн!;;;;;;;;;;;
498.015,8.324;;;#вхякн!;;;;;;;;;;;
499.015,8.3166;;;#вхякн!;;;;;;;;;;;
500.016,8.3002;;;#вхякн!;;;;;;;;;;;
501.016,8.331;;;#вхякн!;;;;;;;;;;;
502.016,8.3317;;;#вхякн!;;;;;;;;;;;
503.016,8.3144;;;#вхякн!;;;;;;;;;;;
504.015,8.2898;;;#вхякн!;;;;;;;;;;;
505.016,8.2801;;;#вхякн!;;;;;;;;;;;
506.015,8.2517;;;#вхякн!;;;;;;;;;;;
507.016,8.2575;;;#вхякн!;;;;;;;;;;;
508.016,8.2454;;;#вхякн!;;;;;;;;;;;
509.016,8.2507;;;#вхякн!;;;;;;;;;;;
510.015,8.2296;;8,22;2,106570209;510;;;;;;;;;;
511.017,8.2202;;;#вхякн!;;;;;;;;;;;
512.015,8.2206;;;#вхякн!;;;;;;;;;;;
513.015,8.2126;;;#вхякн!;;;;;;;;;;;
514.016,8.1932;;;#вхякн!;;;;;;;40;;;;
515.015,8.1886;;;#вхякн!;;;;;;;;;;;
516.015,8.1603;;;#вхякн!;;;;;;;;;;;
517.017,8.1854;;;#вхякн!;;;;;;;;;;;
518.015,8.201;;;#вхякн!;;;;;;;;;;;
519.016,8.1889;;;#вхякн!;;;;;;;;;;;
520.016,8.1783;;;#вхякн!;;;;;;;;;;;
521.016,8.1845;;;#вхякн!;;;;;;;;;;;
522.016,8.159;;;#вхякн!;;;;;;;;;;;
523.016,8.1557;;;#вхякн!;;;;;;;;;;;
524.016,8.1399;;;#вхякн!;;;;;;;;;;;
525.016,8.129;;;#вхякн!;;;;;;;;;;;
526.016,8.1389;;;#вхякн!;;;;;;;;;;;
527.015,8.1286;;;#вхякн!;;;;;;;;;;;
528.016,8.1111;;;#вхякн!;;;;;;;;;;;
529.016,8.1174;;;#вхякн!;;;;;;;;;;;
530.016,8.0639;;8,06;2,086913557;530;;;;;;;;;;
531.015,8.0768;;;#вхякн!;;;;;;;;;;;
532.016,8.0626;;;#вхякн!;;;;;;;;;;;
533.016,8.0649;;;#вхякн!;;;;;;;;;;;
534.016,8.0668;;;#вхякн!;;;;;;;60;;;;
535.016,8.0386;;;#вхякн!;;;;;;;;;;;
536.016,8.0476;;;#вхякн!;;;;;;;;;;;
537.015,8.0303;;;#вхякн!;;;;;;;;;;;
538.015,8.0439;;;#вхякн!;;;;;;;;;;;
539.016,8.0552;;;#вхякн!;;;;;;;;;;;
540.015,8.0321;;;#вхякн!;;;;;;;;;;;
541.016,8.0363;;;#вхякн!;;;;;;;;;;;
542.016,8.0185;;;#вхякн!;;;;;;;;;;;
543.015,8.0072;;;#вхякн!;;;;;;;;;;;
544.016,7.9848;;;#вхякн!;;;;;;;;;;;
545.016,8.0013;;;#вхякн!;;;;;;;;;;;
546.015,7.978;;;#вхякн!;;;;;;;;;;;
547.016,7.9875;;;#вхякн!;;;;;;;;;;;
548.016,7.9576;;;#вхякн!;;;;;;;;;;;
549.015,7.9557;;;#вхякн!;;;;;;;;;;;
550.016,7.9486;;7,95;2,073171929;550;;;;;;;;;;
551.016,7.9116;;;#вхякн!;;;;;;;;;;;
552.016,7.9088;;;#вхякн!;;;;;;;;;;;
553.016,7.9005;;;#вхякн!;;;;;;;;;;;
554.016,7.9089;;;#вхякн!;;;;;;;80;;;;
555.015,7.9258;;;#вхякн!;;;;;;;;;;;
556.015,7.914;;;#вхякн!;;;;;;;;;;;
557.016,7.8969;;;#вхякн!;;;;;;;;;;;
558.016,7.8737;;;#вхякн!;;;;;;;;;;;
559.015,7.8542;;;#вхякн!;;;;;;;;;;;
560.016,7.8646;;;#вхякн!;;;;;;;;;;;
561.016,7.8402;;;#вхякн!;;;;;;;;;;;
562.015,7.8389;;;#вхякн!;;;;;;;;;;;
563.016,7.8427;;;#вхякн!;;;;;;;;;;;
564.016,7.826;;;#вхякн!;;;;;;;;;;;
565.016,7.843;;;#вхякн!;;;;;;;;;;;
566.015,7.8138;;;#вхякн!;;;;;;;;;;;
567.016,7.7964;;;#вхякн!;;;;;;;;;;;
568.016,7.8224;;;#вхякн!;;;;;;;;;;;
569.015,7.7766;;;#вхякн!;;;;;;;;;;;
570.016,7.7588;;7,76;2,048982334;570;;;;;;;;;;
571.016,7.7851;;;#вхякн!;;;;;;;;;;;
572.016,7.7942;;;#вхякн!;;;;;;;;;;;
573.016,7.7867;;;#вхякн!;;;;;;;;;;;
574.016,7.8044;;;#вхякн!;;;;;;;100;;;;
575.015,7.7806;;;#вхякн!;;;;;;;;;;;
576.016,7.7828;;;#вхякн!;;;;;;;;;;;
577.017,7.7587;;;#вхякн!;;;;;;;;;;;
578.015,7.7639;;;#вхякн!;;;;;;;;;;;
579.016,7.7547;;;#вхякн!;;;;;;;;;;;
580.016,7.7333;;;#вхякн!;;;;;;;;;;;
581.016,7.7678;;;#вхякн!;;;;;;;;;;;
582.016,7.7294;;;#вхякн!;;;;;;;;;;;
583.015,7.7411;;;#вхякн!;;;;;;;;;;;
584.016,7.7339;;;#вхякн!;;;;;;;;;;;
585.016,7.6979;;;#вхякн!;;;;;;;;;;;
586.016,7.6858;;;#вхякн!;;;;;;;;;;;
587.015,7.6794;;;#вхякн!;;;;;;;;;;;
588.015,7.6688;;;#вхякн!;;;;;;;;;;;
589.016,7.6728;;;#вхякн!;;;;;;;;;;;
590.016,7.6716;;7,67;2,037316615;590;;;;;;;;;;
591.016,7.63;;;#вхякн!;;;;;;;;;;;
592.016,7.6575;;;#вхякн!;;;;;;;;;;;
593.015,7.6611;;;#вхякн!;;;;;;;;;;;
594.016,7.622;;;#вхякн!;;;;;;;120;;;;
595.016,7.6509;;;#вхякн!;;;;;;;;;;;
596.016,7.6148;;;#вхякн!;;;;;;;;;;;
597.016,7.6043;;;#вхякн!;;;;;;;;;;;
598.016,7.6273;;;#вхякн!;;;;;;;;;;;
599.015,7.5855;;;#вхякн!;;;;;;;;;;;
600.016,7.5718;;;#вхякн!;;;;;;;;;;;
601.015,7.5706;;;#вхякн!;;;;;;;;;;;
602.015,7.5831;;;#вхякн!;;;;;;;;;;;
603.016,7.5442;;;#вхякн!;;;;;;;;;;;
604.015,7.5327;;;#вхякн!;;;;;;;;;;;
605.016,7.5337;;;#вхякн!;;;;;;;;;;;
606.016,7.5119;;;#вхякн!;;;;;;;;;;;
607.016,7.485;;;#вхякн!;;;;;;;;;;;
608.015,7.5045;;;#вхякн!;;;;;;;;;;;
609.016,7.5316;;;#вхякн!;;;;;;;;;;;
610.015,7.5231;;7,52;2,017566138;610;;;;;;;;;;
611.016,7.5084;;;#вхякн!;;;;;;;;;;;
612.015,7.4984;;;#вхякн!;;;;;;;;;;;
613.016,7.4846;;;#вхякн!;;;;;;;;;;;
614.016,7.4995;;;#вхякн!;;;;;;;;;;;
615.016,7.4689;;;#вхякн!;;;;;;;;;;;
616.016,7.472;;;#вхякн!;;;;;;;;;;;
617.016,7.4756;;;#вхякн!;;;;;;;;;;;
618.015,7.4735;;;#вхякн!;;;;;;;;;;;
619.016,7.4672;;;#вхякн!;;;;;;;;;;;
620.016,7.4508;;;#вхякн!;;;;;;;;;;;
621.015,7.4402;;;#вхякн!;;;;;;;;;;;
622.015,7.4116;;;#вхякн!;;;;;;;;;;;
623.016,7.4168;;;#вхякн!;;;;;;;;;;;
624.015,7.426;;;#вхякн!;;;;;;;150;;;;
625.021,7.4228;;;#вхякн!;;;;;;;;;;;
626.015,7.412;;;#вхякн!;;;;;;;;;;;
627.016,7.3848;;;#вхякн!;;;;;;;;;;;
628.016,7.4097;;;#вхякн!;;;;;;;;;;;
629.015,7.384;;;#вхякн!;;;;;;;;;;;
630.016,7.3774;;7,38;1,998773639;630;;;;;;;;;;
631.016,7.378;;;#вхякн!;;;;;;;;;;;
632.016,7.3316;;;#вхякн!;;;;;;;;;;;
633.016,7.3405;;;#вхякн!;;;;;;;;;;;
634.016,7.3381;;;#вхякн!;;;;;;;;;;;
635.016,7.3378;;;#вхякн!;;;;;;;;;;;
636.015,7.3431;;;#вхякн!;;;;;;;;;;;
637.021,7.332;;;#вхякн!;;;;;;;;;;;
638.016,7.3511;;;#вхякн!;;;;;;;;;;;
639.016,7.306;;;#вхякн!;;;;;;;;;;;
640.015,7.3019;;;#вхякн!;;;;;;;;;;;
641.016,7.2781;;;#вхякн!;;;;;;;;;;;
642.016,7.2733;;;#вхякн!;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;170;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;190;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;210;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;230;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;250;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;270;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;290;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;310;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;330;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;350;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;370;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;390;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;410;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;430;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;450;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;470;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;490;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;510;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;530;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;550;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;570;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;590;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;610;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;630;;;;
