t (s),V (mV);;;
197.998,8.9299;;;#вхякн!
198.999,8.8892;;;#вхякн!
199.999,8.8644;;;#вхякн!
200.998,8.8627;;;#вхякн!
201.999,8.8374;;;#вхякн!
202.999,8.8148;;;#вхякн!
204.004,8.7746;;;#вхякн!
204.998,8.8038;;;#вхякн!
205.999,8.7465;;;#вхякн!
206.999,8.7343;;;#вхякн!
207.998,8.6978;;;#вхякн!
208.999,8.6568;;;#вхякн!
210.004,8.5553;;8,55;2,145931283
210.999,8.5822;;;#вхякн!
211.999,8.5737;;;#вхякн!
212.998,8.5287;;;#вхякн!
213.999,8.5325;;;#вхякн!
214.998,8.5047;;;#вхякн!
215.999,8.5054;;;#вхякн!
216.999,8.4619;;;#вхякн!
217.999,8.4444;;;#вхякн!
218.999,8.4085;;;#вхякн!
219.999,8.3923;;;#вхякн!
220.999,8.3844;;;#вхякн!
221.999,8.3309;;;#вхякн!
222.999,8.309;;;#вхякн!
223.999,8.2871;;;#вхякн!
224.998,8.2537;;;#вхякн!
225.999,8.2327;;;#вхякн!
226.998,8.1767;;;#вхякн!
228.004,8.1758;;;#вхякн!
228.999,8.1223;;;#вхякн!
229.999,8.1395;;8,14;2,09679018
230.998,8.1183;;;#вхякн!
231.999,8.0942;;;#вхякн!
232.999,8.0678;;;#вхякн!
234.003,8.054;;;#вхякн!
234.998,8.0405;;;#вхякн!
235.999,8.0025;;;#вхякн!
236.998,7.9993;;;#вхякн!
237.998,7.9507;;;#вхякн!
238.999,7.9343;;;#вхякн!
239.999,7.9007;;;#вхякн!
240.999,7.8994;;;#вхякн!
241.998,7.9025;;;#вхякн!
242.998,7.8626;;;#вхякн!
243.998,7.8598;;;#вхякн!
244.999,7.8305;;;#вхякн!
245.999,7.7955;;;#вхякн!
246.999,7.7839;;;#вхякн!
247.999,7.7456;;;#вхякн!
248.999,7.7204;;;#вхякн!
249.998,7.7109;;7,71;2,042518188
250.999,7.6954;;;
251.999,7.6699;;;
252.998,7.681;;;
253.999,7.6314;;;
254.999,7.6134;;;
255.998,7.5941;;;
256.999,7.5277;;;
257.998,7.4927;;;
258.999,7.5451;;;
259.999,7.4724;;;
260.999,7.4757;;;
261.999,7.4542;;;
262.999,7.41;;;
263.999,7.3853;;;
264.999,7.3757;;;
265.999,7.3571;;;
266.999,7.3617;;;
